Classify,Description
Java,：1、全日制统招本科及以上学历，计算机相关专业，有3年以上互联网Java相关工作经验，熟悉jvm内存模型和gc机制；2、能熟练使用常用的开发框架：Spring、Mybatis；3、熟悉数据库原理，熟悉MySQL的使用并有一定的SQL调优经验；4、熟悉数据库相关知识，能够熟练应用主流的一种数据库进行开发；5、工作积极主动，责任心强，有较强沟通能力和学习能力，具备团队意识，能够承受较高强度的工作压力；6、有百万级用户系统设计开发经验者优先。
Java,：1. 扎实的Java基础，优雅的编码习惯，对于OOP有着自己的理解2 熟练使用IDEA、Git、Maven、Postman等工具和Redis3 熟悉SpringBoot，熟练使用SpringMVC、SpringJDBC等框架4. 善于分析业务，对于参与项目的业务有自己的理解5. 熟练编写SQL，具备一定的优化知识6. 熟悉Linux的基本操作命令7. 优秀的团队合作精神，有效的团队沟通，强大的协作能力8. 优秀的学习能力，严谨的逻辑思维，对于技术有着不懈的追求9. 熟悉以下技术加分：Groovy、GraphQL、Gradle你将获得：13薪，六险一金，12天/年带薪年假+3天/年带薪病假，年度体检，定期团建活动和生日party，办公室零食茶点无限量。
Java,1、本科及以上学历，计算机、通信及相关专业2、精通数据库开发，至少熟练掌握一种数据库开发，如Oracle、SQL Server、PostgreSQL。3、熟悉Java，有WebMVC开发经验，熟悉spring cloud、spring boot。4、良好的编程风格和变成习惯。5、具备问题分析与解决能力，能独立完成模块的后台开发6、思路清晰，具有良好的沟通能力和团队协作精神具备以下资格优先：1、熟悉前端框架，能编写一定前端代码2、有一定整体架构思维。3、熟悉Redis、Memcached等数据库。4、具备数据库设计能力5、熟悉C#代码
Java,：1.对Java面向对象软件结构有深入理解以及很强的应用能力，精通OO，AOP，设计模式，熟悉多线程并发，网络编程技术;2.掌握 Java 技术栈，包括 Spring [boot/cloud]、Mybatis / Hibernate，Git，Jenkins 等；3.熟悉java web开发，熟悉SERVLET、HTTP、HTML、CSS、JavaScript有一定了解；4.熟练使用oracle等rdms数据库，具有国产数据库、分布式数据经验；5.有分布式开发经验、熟练使用分布式服务框架，消息中间件和分布式存储系统等；6.熟练使用SVN、 Maven、git等项目管理和项目构建工具；7.熟悉应用服务器软件 Tomcac等中间件配置和部署；8.对技术有强烈的兴趣，喜欢钻研，具有良好的学习能力，沟通技能，团队合作能力。
Java,：1. 精通struts、spring和hibernate等开源框架；2. 熟悉JSP、Servlet、HTML、Javascript、XML、Ajax、JQuery等技术；3. 熟悉MySql数据库，对数据库的设计有深厚的功底；4. 精通面向对象的思想及常用设计模式，掌握常用的建模工具；5. 具有独立设计并实现高并发、高可用的大型Java应用的能力；6. 2年以上相关技术方向开发经验；7. 1年以上系统分析设计，以及设计文档编写经验；8. 水平优秀、5年以上开发经验者，学历可以放宽至专科毕业。三、其它要求：1、执行力强，能承受压力；2、学习能力强；3、身体健康，能熬夜。工作地址丰台区丽泽金融商务区晋商联合大厦
Java,：1、3年以上Java开发经验，精通Java语言，熟悉软件开发流程和常用项目构建工具，对高并发、高可用系统的设计与调优有丰富经验；2、熟练使用Spring Boot、SpringMVC、Mybatis、Hibernate等开源框架；3、熟练应用Web前端技术，有Vue、BootStrap等前端框架开发经验者从优考虑；4、熟悉数据库技术(SQL Server/Oracle)，数据库优化及SQL优化；5、熟悉缓存、消息、大数据存储相关技术，例如：Redis、memcached、ActiveMQ、mongodb、hbase等；6、具有团队合作精神，优秀的分析、解决问题能力，快速学习能力，能从具体业务出发对新技术进行研究和运用，工作态度积极主动。
Java,"：1. 5年以上java开发经验;2. 熟练掌握java高级编程如多线程，网络，IO等高级开发;3. 熟练掌握spring mvc，ibatis或者mybatis开发;4. 熟练掌握分布式缓存redis，memcached中的一种使用及开发;5. 熟练掌握mysql或者oracle数据库SQL开发;6. 熟练掌握H5,jsp,jstl,el,jquery,ajax等前端技术;7. 熟练掌握linux操作系统常见命令;8. 熟练使用常见开发工具及技术maven,git, junit;9. 了解和掌握分布式消息服务;10.具有分布式系统开发经验的优先。"
Java,：1. 具备扎实的Java基础，熟悉常用数据结构、JVM基本原理、并发编程等。2. 熟悉常用的中间件，如 dubbo，消息队列，流程引擎，规则引擎；3. 熟悉常用设计模式，掌握Spring、SpringBoot、MyBatis、SpirngMVC、Dubbo、VUE等技术；4 熟悉 Mysql，对事务，分库分表，性能优化等数据库的基本技能；5. 熟悉Tomcat、Jetty、Nginx等服务器配置使用；6. 熟悉多种远程通讯协议，熟悉消息中间件、缓存等技术；7. 做事积极主动，具有高度的责任感与团队合作精神，有良好的沟通能力。8. 统招本科及以上，3年以上相关经验，计算机相关专业。
Java,：1、5年以上java语言开发经验2、本科及以上学历，计算机相关专业。有社交软件研发经验优先3、JAVA 基础扎实，熟练掌握常用数据结构和算法，熟悉J2EE体系架构，熟悉SpringMVC，Springboot、Spring、MyBatis等主流框架4、熟练使用MySQL等常用数据库的开发和结构设计5、有一定的团队管理和工程师培养经验6、有多线程开发应景或千万级以上数据量开发经验优先
Java,：1.本科以上学历，计算机及相关专业；2.Java基础扎实，熟练使用常见设计模式，熟悉常用算法和JVM工作原理；3.熟练使用Spring、SringBoot，SpringCloud等架构，了解其工作原理；4.熟练使用 MyBatis、 Mysql、Redis等数据库技术，并能够编写并优化复杂SOL；5.有运维工作经验；6.有微信小程序和公众号开发经验7.三年及以上JAVA开发经验；8.热爱学习，工作主动性强，具有团队合作精神和责任心。
Java,：1、3年以上java开发经验，熟悉微服务架构理念，有实战经验，在服务治理，服务监控方面有相关开发经验；2、熟练掌握Spring、Spring MVC、Mybatis、Redis、Mongodb、Mysql读写分离、消息队列；3、有spring boot、Eureka、spring cloud、Netflix OSS、Dubbo、Zookeeper、基于RPC或消息中间件的分布式架构设计、Docker等经验者优先；4、精通java语言，在高并发，高性能方面有相关开发经验；5、具有扎实的Java编程功底和良好的编码规范；6、熟练使用linux、Tomcat、Nginx等开源的服务器的配置；7、熟悉Web前端技术，包括JQuery/AngularJS/VUE/Ajax等；8、做过App服务接口、对微信支付、分享等有过实战对接经验；9、深入理解HTTP协议、熟悉RestAPI、熟悉并发、多线程开发；10、具备持续学习的能力、高度的抽象设计能力、思路清晰、善于思考、能独立分析和解决问题；11、学习能力强，有自驱力，有强烈的责任心和团队精神，踏实可靠，善于沟通和合作，良好的编码风格！
Java,：1、4年以上Java开发经验，有扎实的计算机基础知识和编程功底；2、精通多线程编程，熟悉JVM，熟悉常见的开源分布式中间件、缓存、消息队列等，熟悉MySQL3、熟悉面向对象设计，有较强的系统架构设计能力；4、热爱技术，对代码质量和开发规范有近乎苛刻的要求，善于沟通与团队协作；5、有大型分布式、高并发、高负载、高可用性系统设计和稳定性经验优先。
Java,：1，统招本科学历，三年以上工作经验，大数据方向2，具有实际互联网产品开发经验（有过to C 端产品经验优先），独具有独立工作能力与实际经验。3，熟练掌握java基础知识，熟练使用springcloud、springboot技术体系4，熟练掌握mysql、redis、mq等开发技术5，有高并发、大用户量产品开发经验优先6，有netty、websocket或相关开发经验者优先。
Java,"：1) 计算机或相关专业本科以上学历，至少3年-4年以上互联网技术工作经验；2) 三年以上Java相关开发经历，JAVA基础扎实，数据结构和算法基础扎实，了解常用设计模式；3) 熟练使用AOP、MVC等框架,如Spring MVC、MyBatis、Struts、Velocity等；4) Java EE相关项目经验，熟练使用JSP、Servlet、JDBC；熟练使用主流开发框架和技术，如struts、sping等；掌握MVC、Ajax的概念；5) 具备良好的个人学习能力，思路清晰，沟通顺畅，能承受一定的压力；"
Java,:1、精通Java/Scala语言，5年以上Java开发经验；2、扎实的计算机基础，对技术有热情，愿意不断尝试新技术和业务挑战；3、精通Spring架构和微服务架构；4、熟悉前端技术的全栈开发工程师优先；5、熟悉Hadoop常用开源框架者优先；。6、熟悉ElasticSearch平台者优先；。7、有图数据库开发经验者优先考虑；
Java,：1、3年实战开发经验2、精通Java开发，掌握语言底层特性、常用设计模式、熟悉相关生态；3、精通Java及web应用的开发，了解spring、springboot等框架（框架提供的特性及其实现原理）；4、掌握主流数据库、缓存（redis、memcache等）、消息队列使用原理；5、主导过1-2个项目
Java,"】1、具有2年以上Java研发工作经验。；2、精通Spring4、Freemarker、mybatis，熟悉MVC设计模式；熟悉rest风格架构；3、精通web前端技术，包括HTML/CSS/Javascript/JQuery等；4、使用Tomcat、Apache，Nginx等应用和服务器配置；5、了解redis，hbase，kafka，storm，Memcache、elasticsearch，Spring Boot中的2种；5、对OOP、AOP,SOA有深刻的理解、掌握面向对象分析、设计方法，熟悉设计模式；6、熟悉IO、socket编程，有多线程、高并发经验优先7、规范化的编程风格；较强的独立工作能力和团队协作精神；有较好的沟通表达能力；8、有大型电子商务网站经验者优先。9、具备良好的沟通能力，较强的责任心以及团队合作精神 。"
