Classify,Description
Java,职位描述：职责描述：1）参与沟通与协调，在项目/产品经理带领下完成相应任务；2）参与产品的需求调研（分析）和设计工作，具备独立完成任务的能力；3）根据设计文档，按质、按量、按时的完成代码开发任务；4）根据项目需要，撰写及修改相应的文档；5）完成在各个测试阶段BUG的修改；6）对团队成员进行指导，协助分析并解决问题；7）按照编码规范编程，并编制贯穿整个软件开发周期的文档资料；8）部署和维护新建或已建设的产品。任职要求：1）计算机相关专业，本科学历，2年及以上JAVA开发或前端技术开发经验。2）对工作有热情，能够在一定压力下工作；具备快速学习新产品和技术知识的能力；具备良好的表达和沟通能力，较强的团队精神和合作精神。3）理解面向对象设计理念，能够根据需求给出清晰的设计思路，具有较强的分析设计能力。4）熟悉软件工程、软件测试的流程及规范，熟悉Java语言和JavaEE相关技术。5）熟练使用Spring、Servlet等技术；对微服务有一定的了解； 熟悉Junit和SVN等工具。6）熟悉HTML、JavaScript、CSS、AJAX、JQuery技术等Web前端技术。7）熟悉Jboss/Tomcat/Jetty等主流J2EE应用服务器，对消息中间件有一定的了解。8）熟悉Oracle、Mysql、PostgreSQL、MsSQLServer等关系型数据库，精通其中一项；熟悉索引、视图、存储过程等；对NoSQL、NewSQL有一定的了解；9）掌握Linux操作系统基本命令操作；掌握网络基础知识；10）有电子政务、医疗、旅游行业、环保相关业务工作经验的优先考虑
Java,工作职责:- 负责度小满理财业务需求的理解和分析、开发- 根据业务需求进行系统模块的划分与抽象- 负责系统模块的设计、编码和单元测试- 技术文档的编写职责要求:- 具有扎实的Java编程基础，理解IO、多线程等基础框架，对JVM的原理有一定的了解- 技术栈是Java、Spring/Mybatis/Hibernate、React/jQuery、 Redis/Solr/Zookeeper/Mysql，希望在至少两项中有丰富经验- 代码能力优秀- 熟悉分布式系统的设计和应用- 具有多线程、高并发开发经验- 熟练使用Linux系统的常用命令- 熟练使用SQL，能够进行SQL优化，熟悉MySQL
Java,任职要求：1、	4年以上工作经验，丰富的JAVA开发经验，参与过大型项目开发；2、	熟练掌握spring、strust2、spring、ibatis框架下的开发；3、	熟练运用AJax，javascript，html5等技术；熟练掌握DB2、mysql、redis等数据库开发和管理；4、	熟悉Linux和Windows平台下的系统部署，有分布式系统设计及部署经验；5、	熟悉面向对象的软件设计方法，对面向对象的设计模式有较深的理解并能熟练应用，具备独立的系统框架设计能力和数据库结构设计能力；6、	有良好的职业道德、具备极强的团队精神和合作精神，能够承受一定工作压力。7、	良好的沟通能力，有较强的口头/书面表达能力。8、	具有银行信贷类相关项目经验者优先。
Java,"岗位职责：对产品需求分析和设计、以及接口间的设计和开发等技术工作，保证开发质量。任职要求：1、计算机及相关专业本科及以上学历，3年以上工作经验。2、熟悉微服务框架（springCloud,dubbo），了解 SOA 架构理念、实现技术；熟悉常见设计模式，熟练Spring全家桶、myBatis；对redis、mq、elsticsearch等中间件有深入了解。3、熟悉常用设计模式，在开发中灵活运用，具有优秀的代码结构设计能力。4、扎实的计算机基础，精通常用的数据结构和算法；能够根据业务场景设计合理数据结构，设计相应算法解决复杂问题。5、理解掌握常用开源框架，对框架实现原理有一定了解，能够在开发中灵活使用框架暴露出的接口降低开发成本。5、精通mysql，了解存储引擎、索引、大量数据分区分表，有数据库设计经验，熟练进行SQL优化。6、能够独立或带队完成多个模块具体功能的实现或系统缺陷的完善。7、有产品意识，能够在技术侧输出观点，关注产品效果。8、有一定的高并发高负载场景的处理经验优先。9、  具有良好的沟通能力和团队协作能力，为人正直，责任心强，能够对负责的事项跟踪到底，具有较强的学习能力，能够在一定压力下工作。"
Java,"岗位职责：1、计算机或相关专业本科以上学历；2、3年/5年及以上J2EE开发经验，3年以上互联网项目经验，能够独立完成项目开发及现有项目二次开发；3、熟悉分布式后端服务开发流程和规范，熟练掌握Spring、Mybatis等框架，熟悉Dubbo, SpringBoot等开发框架；4、精通Java多线程开发和线程池使用，熟练掌握分布式，缓存，消息队列MQ，搜索等技术体系；5、掌握Redis，Elasticsearch等NoSQL技术，精通MySQL的开发设计和调优；6、熟悉Linux环境，熟悉web容器性能调优，能独立部署，定位跟踪日志；7、具有良好的数据意识，具备数据分析经验者优先8、对技术有激情，喜欢钻研，主动性高，具有较强的独立工作能力和解决问题的能力;"
Java,"1. 大学本科以上学历, 计算机或相关专业; 4年以上java实际项目开发经验2. 具有扎实的java功底, 了解jvm原理, 具有良好的io, 多线程, 网络等方面的编程能力, 了解算法与设计模式3. 精通springmvc, springboot, mybatis等主流开源框架; 精通数据库设计, 优秀的sql编写及调优能力4. 熟悉缓存, 消息大数据处理技术, 如:redis, hadoop, flink, kafka等5. 熟练掌握unix/linux操作系统, 对常用命令运用娴熟, 能够根据实际需要快速编写shell脚本6. 善于学习和与人沟通, 有较强的事业心和逻辑思维, 具有独立分析, 解决问题的能力加分项参与过高并发, 高性能, 高可用的大型业务系统开发熟悉推荐,搜索相关业务, 具备核心系统设计与研发经验熟悉互联网营销, 有数据产品实践经验"
Java,"岗位职责1.为人踏实，学习能力强，有责任心，有独立完成任务的能力，能快速Cover住一块业务；2.负责产品相关系统的模块设计和编码实现；3.负责产品相关系统的架构设计,承担核心模块的代码编写；4.系统的稳定性和项目质量，规划技术架构方向；任职资格1.3年以上Java开发经验，有电商或移动互联网从业经历优先；2.熟悉设计模式，精通Java及Web应用的开发；熟悉网络编程、并发编程；3.了解或深入了解spring，ibatis，cache，mq，rpc，jvm等领域的框架或产品的机制与代码；4.熟悉MySQL数据库应用，熟悉数据数据层高可用、性能优化；5.有很强的分析问题和解决问题的能力，有强烈的责任心；6.有团队精神，良好的抗压能力，心态积极，能主动融入团队；丰厚的股票期权，良好的办公环境，公司与员工同步成长入职可以提前享受7天的带薪年假，年底双薪入职即缴纳五险一金，每个月定期团建"
Java,"岗位描述:1.深入发掘和分析业务需求,撰写技术方案和系统设计;2.参与技术方案和系统设计评审,把握复杂系统的设计,确保系统的架构质量;3.对现存或未来系统进行宏观的思考,规划形成统一的框架、平台或组件;4.负责后端系统的研发,及时解决项目涉及到的技术问题.岗位要求:1.计算机专业本科及以上学历,4年以上Java开发经验,对于用过的开源框架,能了解其原理与机制;2.Java基础扎实,理解IO、多线程、集合等基础框架,对JVM原理有一定的了解;3.熟悉分布式系统的设计和应用,熟悉分布式、缓存、消息、搜索\推荐等机制,能对分布式常用技术进行合理应用,解决问题;4.掌握Dubbo、Spring、SpringMVC、Mybatis、Redis、RocketMQ等技术,并能灵活运用;5.掌握Linux操作系统和MySQL数据库,熟练编写sql语句及sql优化;6.熟悉软件设计流程,具备编写良好而规范的设计和技术文档的能力;7.对技术有热情,拥有良好的沟通能力、团队合作能力,追求编写优雅的代码,有自我驱动力,能为团队带来正面影响。福利待遇：1.年终奖金按项目业绩及个人绩效综合评定，区间为13-16个月月薪。2.六险一金。3.定期团建。"
Java,"外包京东岗位，京东物流，TMS运配项目，排斥者慎投!1、 熟练Java和Web开发，熟练掌握MVC开发模式，熟悉，spring mvc,spring、spring boot、Mybatis等框架，能够独立完成业务功能模块编码签署。2、 熟练MySql等常用数据库。3、 熟练掌握JS、JQUERY、JAVASCRIPT、XML等WEB开发技术。4、 熟悉Linux操作系统 GIT版本控制管理。5、 有仓储业务开发经验优先，有自动化设备开发经验优先。6、 有大规模高并发分布式应用的设计和开发经验优先。"
Java,岗位职责1. 根据业务需求进行系统的设计、开发和部署；2. 参与重要项目的建设、运维。任职要求1. 计算机相关专业，3年及以上后端开发经验；2. 精通Java/python语言，以及常用的数据结构、算法；3. 熟练使用SpringBoot、SpringCloud等Web开发框架；4. 熟练使用数据库Mysql、Redis；5. 熟悉底层中间件、分布式技术（包括缓存、消息系统、热部署、分布式存储、分布式计算等）；6. 有Docker、k8s、高负载、分布式系统设计经验者优先；7. 有中大型项目开发经验者优先；8. 积极主动、学习能力强、沟通能力强。
Java,"我们认为大部分项目的失败不是因为大方向不对，而是错失时机，错失时机的相当一部分是因为团队不灵，软件质量没有达到预期，大量的时间消耗在不断的修复和重复修复bug的内耗中，我们希望组建一支真正能把基础的功能扎扎实实做好、好用的技术和测试团队。本岗位为主程。有项目管理能力优先。特殊时期远程面试远程办公。岗位职责：1、根据技术合伙人的任务分配进行开发，参与项目的编程、调试和模块测试工作；2、参与并指导小组完成编制项目开发文档等；3、提交高质量代码，编写符号规范的技术文档；4、负责产品的后端开发，参与需求分析、架构设计、环境搭建、代码编写、单元测试等工作；5、负责产品功能的持续改进、升级和更新；6、持续优化系统性能，不断提高产品稳定性、可靠性、可用性。任职要求：1、计算机相关专业硕士研究生以上学历，3年以上开发经验；2、熟悉java语言开发，java基础扎实，熟悉J2EE规范与设计模式；3、精通基于Web应用的java编程，熟练掌握jsp/Servlet、Jdbc、JavaScript、css、html；4、熟练掌握Spring，mybatis开发技术,熟悉SpringMVC等MVC框架之一；5、熟悉SQL语言，熟练使用Mysql数据库；6、有良好的编码、注释习惯，了解基本的java、数据库优化方式或原理；7、熟练使用maven模块化设计、开发，使用jenkins持续集成部署；8、熟悉redis、memcached、rabbitmq、kafka等中间件技术。达到核心主程要求，享受100万起原始股权激励。"
